site,myear,date,p4file,dow,j.wk,te.re.wk,time,temp,gage,mode,trapmode,startstop,revolutions,rpm,threerottime,but.new,but.re,coh.new,coh.re,coh.mort,hch.new,hch.pit,hch.pre,hch.re,hch.mort,chs.new,chs.pit,chs.clip,chs.nm,chs.pre,chs.re.true,chs.re.mort,chs.gen,chs.mort.c,chs.mort.m,chs.te.pit,chs.te.clip,chs.te.all,chs.re.pit,chs.re.clip,chs.re.all,sts.new,sts.pit,sts.clip,sts.nm,sts.scales,sts.re.true,sts.re.mort,sts.mort.c,sts.mort.m,sts.te.pit,sts.te.clip,sts.te.all,sts.re.pit,sts.re.clip,sts.re.all,comments
LOS,2018,2018-01-09,No File,Tuesday,2,2,11:30,3,67,CON,CON,,6474,,00'39.57,0,0,0,0,0,0,0,0,0,0,7,0,7,0,0,0,0,0,0,0,0,7,7,0,0,0,2,0,2,0,0,0,0,0,0,0,2,2,0,0,0,
LOS,2018,2018-01-10,No File,Wednesday,2,2,11:07,3,67,CON,CON,,6667,,00'37.97,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,5,5,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
LOS,2018,2018-01-11,No File,Thursday,2,2,11:26,2.5,66,CON,CON,,6938,,00'37.77,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
LOS,2018,2018-01-12,No File,Friday,2,2,11:35,4,74,CON/STP,CON,STP,7197,,'.,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mink caught with live trap and relocated to Bear Cr.
LOS,2018,2018-01-16,,Tuesday,3,3,12:00,,68,STR,NR,STR,,,'.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LOS,2018,2018-01-17,No File,Wednesday,3,3,10:23,3,66,CON,CON,,6228,,00'39.63,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
LOS,2018,2018-01-18,No File,Thursday,3,3,10:50,5,77,CON,CON,,6819,,00'38.30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
LOS,2018,2018-01-19,No File,Friday,3,3,13:38,4,77,CON/STP,CON,STP,7938,,'.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
LOS,2018,2018-01-22,,Monday,4,3,10:00,,70,STR,NR,STR,,,'.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LOS,2018,2018-01-23,No File,Tuesday,4,4,11:15,1,68,CON,CON,,7422,,00'37.38,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,
LOS,2018,2018-01-24,No File,Wednesday,4,4,14:03,3.5,69,CON,CON,,7885,,00'36.50,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,2,0,2,0,2,0,0,0,0,0,2,2,0,0,0,
LOS,2018,2018-01-25,No File,Thursday,4,4,11:15,2.5,69,CON,CON,,6295,,00'36.20,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,5,5,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,
LOS,2018,2018-01-26,No File,Friday,4,4,10:00,1.5,66,CON/STP,CON,STP,6754,,'.,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
LOS,2018,2018-01-28,,Sunday,4,4,,,,STP,NR,,,,'.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,End Early Migrant Season
LOS,2018,2018-01-29,,Monday,5,4,11:30,,65,STR,NR,STR,,,'.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Start Late Migrant Season
LOS,2018,2018-01-30,No File,Tuesday,5,5,10:20,3.5,67,CON,CON,,6794,,00'36.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,
LOS,2018,2018-01-31,OGR-2018-031-LT1,Wednesday,5,5,10:30,3,63,CON,CON,,7293,,00'35.10,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,
LOS,2018,2018-02-01,OGR-2018-032-LT1,Thursday,5,5,10:20,2.5,60,CON,CON,,7113,,00'37.66,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,
LOS,2018,2018-02-02,OGR-2018-033-LT1,Friday,5,5,11:10,5,81,CON/STP,CON,STP,7400,,'.,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
LOS,2018,2018-02-05,,Monday,6,5,13:40,,147,STR,NR,STR,,,'.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hobo logger is missing.
LOS,2018,2018-02-06,OGR-2018-037-LT1,Tuesday,6,6,10:30,4,130,CON,CON,,5820,,00'40.20,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,2,0,1,1,1,0,0,0,0,0,1,1,0,0,0,
LOS,2018,2018-02-07,OGR-2018-038-LT1,Wednesday,6,6,10:10,4.5,118,CON,CON,,6760,,00'36.46,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,1,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
LOS,2018,2018-02-08,OGR-2018-039-LT1,Thursday,6,6,12:25,6,114,CON,CON,,7766,,00'36.26,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,1,0,0,5,0,5,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,
LOS,2018,2018-02-09,OGR-2018-040-LT1,Friday,6,6,09:15,4,110,CON/STP,CON,STP,6342,,'.,0,0,0,0,0,0,0,0,0,0,10,0,0,10,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
LOS,2018,2018-02-12,,Monday,7,6,13:30,,89,STR,NR,STR,,,'.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LOS,2018,2018-02-13,OGR-2018-044-LT1,Tuesday,7,7,13:40,3,86,CON,CON,,7226,,00'34.83,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,1,0,0,5,0,5,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,
LOS,2018,2018-02-14,OGR-2018-045-LT1,Wednesday,7,7,13:30,2.5,85,CON,CON,,7505,,00'34.12,0,0,0,0,0,0,0,0,0,0,7,5,0,1,0,1,0,1,0,0,5,0,5,2,0,2,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,
LOS,2018,2018-02-15,OGR-2018-046-LT1,Thursday,7,7,10:50,2,80,CON,CON,,6623,,00'35.30,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,1,0,0,3,0,3,3,0,3,1,0,1,0,1,0,0,0,0,0,1,1,1,0,1,
LOS,2018,2018-02-16,OGR-2018-047-LT1,Friday,7,7,10:30,2,77,CON/STP,CON,STP,7364,,'.,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,
LOS,2018,2018-02-20,,Tuesday,8,8,15:30,,,STR,NR,STR,,,'.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LOS,2018,2018-02-21,No File,Wednesday,8,8,09:40,0.5,,INT/STP,INT,STP,4328,,'.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Cone not spinning due to ice build-up. Live box ~25% ice. Trap stopped for coming cold weather.
LOS,2018,2018-02-23,,Friday,8,8,,,,STP,NR,,,,'.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Walkway added to trap!
LOS,2018,2018-03-02,,Friday,9,9,09:30,,58,STR,NR,STR,,,'.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Half of weir removed in preparation for hatchery releases. Additional block added to raise cone higher with lower water levels.
LOS,2018,2018-03-03,OGR-2018-062-LT1,Saturday,9,9,09:00,1,48,CAL,CAL,,,,01'25.73,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,
LOS,2018,2018-03-04,OGR-2018-063-LT1,Sunday,9,9,09:15,1,53,CAL,CAL,,,,02'08.40,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,1,0,0,0,0,2,0,2,1,0,1,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,Rev counter not working.
LOS,2018,2018-03-05,OGR-2018-064-LT1,Monday,10,9,09:00,1,54,CAL/STP,CAL,STP,,,'.,0,0,0,0,0,0,0,0,0,0,17,0,0,17,0,0,0,0,0,0,0,0,0,1,0,1,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,Rev counter fixed. Stopped for 25H release.
LOS,2018,2018-03-10,OGR-2018-069-LT1,Saturday,10,10,18:17,6.5,58,SUB,SUB,,,,'.,0,0,2032,0,0,0,0,0,0,0,52,20,0,30,0,2,0,4,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,
LOS,2018,2018-03-11,OGR-2018-070-LT1,Sunday,10,10,18:19,6.5,53,SUB,SUB,,,,'.,0,0,721,0,0,0,0,0,0,0,33,30,0,3,0,0,0,6,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,
LOS,2018,2018-03-12,OGR-2018-071-LT1,Monday,11,10,19:20,6,52,SUB,SUB,,,,'.,0,0,1070,0,0,0,0,0,0,0,38,30,0,7,0,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
LOS,2018,2018-03-13,OGR-2018-072-LT1,Tuesday,11,11,19:21,7.5,51,SUB,SUB,,,,'.,0,0,568,0,0,0,0,0,0,0,53,30,0,23,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
LOS,2018,2018-03-14,OGR-2018-073-LT1,Wednesday,11,11,19:23,6.5,52,SUB,SUB,,,,'.,0,0,569,0,1,1,0,0,0,0,76,20,0,55,0,1,0,4,1,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,
LOS,2018,2018-03-15,OGR-2018-074-LT1,Thursday,11,11,09:00,3,69,SUB/CAL,CAL,,1904,,01'16.48,0,0,1037,0,0,0,0,0,0,0,28,14,0,14,0,0,0,1,0,0,14,0,14,0,0,0,7,0,4,3,3,0,0,0,0,0,4,4,0,0,0,
LOS,2018,2018-03-16,OGR-2018-075-LT1,Friday,11,11,09:30,2,60,CAL,CAL,,2888,,01'47.05,0,0,591,1,0,0,0,0,0,0,35,19,0,15,0,1,0,4,0,1,19,0,19,1,0,1,2,0,2,0,2,0,0,0,0,0,2,2,0,2,2,
LOS,2018,2018-03-17,OGR-2018-076-LT1,Saturday,11,11,09:20,2,59,CAL,CAL,,2787,,01'24.47,0,0,125,1,0,0,0,0,0,0,24,5,0,19,0,0,0,0,0,1,0,0,0,7,0,7,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,
LOS,2018,2018-03-18,No File,Sunday,11,11,09:20,3.5,57,CON,CON,,2989,,01'31.65,0,0,89,0,0,0,0,0,0,0,11,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,2,0,0,0,0,0,2,2,0,0,0,
LOS,2018,2018-03-19,OGR-2018-078-LT1,Monday,12,11,11:00,4,56,CON,CON,,3466,,01'34.62,0,0,39,0,0,0,0,0,0,0,11,11,0,0,0,0,0,3,0,0,11,0,11,0,0,0,2,0,2,0,2,0,0,0,0,0,2,2,0,0,0,
LOS,2018,2018-03-20,OGR-2018-079-LT1,Tuesday,12,12,09:20,2,55,CON,CON,,2530,,01'42.21,0,0,82,0,0,0,0,0,0,0,19,10,0,9,0,0,0,2,0,0,10,0,10,4,0,4,6,0,6,0,4,0,0,0,0,0,6,6,0,1,0,
LOS,2018,2018-03-21,OGR-2018-080-LT1,Wednesday,12,12,10:55,4.5,54,CON,CON,,2618,,01'45.41,0,0,346,0,0,0,0,0,0,0,34,20,0,12,0,2,0,4,0,0,20,0,20,6,0,6,6,0,6,0,2,0,0,0,0,0,6,6,0,0,0,
LOS,2018,2018-03-22,OGR-2018-081-LT1,Thursday,12,12,09:45,5,62,CON,CON,,2611,,01'38.56,0,0,188,0,0,0,0,0,0,0,22,20,0,1,0,1,0,4,0,0,10,0,10,8,0,8,5,0,5,0,2,0,0,0,0,0,5,5,0,2,2,
LOS,2018,2018-03-23,OGR-2018-082-LT1,Friday,12,12,09:30,3.5,81,CON,CON,,3054,,01'21.62,0,0,105,0,0,0,0,0,0,0,16,16,0,0,0,0,0,3,0,0,16,0,16,2,0,2,3,0,3,0,2,0,0,0,0,0,3,3,0,2,2,
LOS,2018,2018-03-24,OGR-2018-083-LT1,Saturday,12,12,10:00,3.5,76,CON,CON,,3298,,01'19.18,0,0,224,0,0,0,0,0,0,0,34,20,0,10,0,4,0,3,0,0,10,0,10,3,0,3,1,0,1,0,0,0,0,0,0,0,1,1,0,2,2,
LOS,2018,2018-03-25,OGR-2018-084-LT1,Sunday,12,12,10:13,4,66,CON,CON,,3255,,01'25.41,0,0,76,0,0,0,0,0,0,0,12,0,0,11,0,1,0,0,0,0,0,0,0,2,0,2,2,0,1,1,0,0,0,0,0,0,1,1,0,0,0,
LOS,2018,2018-03-26,OGR-2018-085-LT1,Monday,13,12,09:15,3,66,CON,CON,,3141,,01'21.26,0,0,44,0,0,0,0,0,0,0,12,12,0,0,0,0,0,2,0,0,12,0,12,0,0,0,2,0,2,0,0,0,0,0,0,0,2,2,0,0,0,
LOS,2018,2018-03-27,OGR-2018-086-LT1,Tuesday,13,13,09:00,4,67,CAL,CAL,,3297,,01'21.20,0,0,37,1,0,0,0,0,0,0,14,14,0,0,0,0,0,3,0,0,14,0,14,2,0,2,3,0,3,0,1,0,0,0,0,0,3,3,0,0,0,
LOS,2018,2018-03-28,OGR-2018-087-LT1,Wednesday,13,13,10:10,5.5,67,CON,CON,,3396,,01'20.23,0,0,33,0,2,0,0,0,0,0,7,7,0,0,0,0,0,1,0,0,7,0,7,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
LOS,2018,2018-03-29,OGR-2018-088-LT1,Thursday,13,13,09:00,4,67,CON,CON,,2757,,01'21.68,0,0,24,0,2,0,0,0,0,0,13,13,0,0,0,0,0,3,0,0,13,0,13,1,0,1,4,0,4,0,2,0,0,0,0,0,4,4,0,0,0,
LOS,2018,2018-03-30,OGR-2018-089-LT1,Friday,13,13,09:50,5,68,CON,CON,,2756,,01'45.74,0,0,32,0,0,0,0,0,0,0,12,11,0,1,0,0,0,2,0,0,11,0,11,1,0,1,2,0,2,0,0,0,0,0,0,0,2,2,0,0,0,
LOS,2018,2018-03-31,OGR-2018-090-LT1,Saturday,13,13,09:50,5.5,70,CON,CON,,2999,,01'23.34,0,0,37,0,4,0,0,0,0,0,4,4,0,0,0,0,0,1,0,0,4,0,4,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,
LOS,2018,2018-04-01,OGR-2018-091-LT1,Sunday,13,13,10:40,5,72,CON,CON,,3139,,01'32.10,0,0,18,0,1,0,0,0,0,0,5,5,0,0,0,0,0,1,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,
LOS,2018,2018-04-02,OGR-2018-092-LT1,Monday,14,13,10:00,3.5,74,CAL,CAL,,2972,,01'23.85,0,0,29,0,1,0,0,0,0,0,12,12,0,0,0,0,0,3,0,0,12,0,12,2,0,2,5,1,4,0,3,0,0,0,0,1,4,5,0,0,0,
LOS,2018,2018-04-03,OGR-2018-093-LT1,Tuesday,14,14,10:10,2.5,67,CAL,CAL,,3160,,01'27.23,0,0,29,0,1,0,0,0,0,0,18,18,0,0,0,0,0,3,0,0,18,0,18,3,0,3,5,0,5,0,5,0,0,0,0,0,5,5,0,0,0,
LOS,2018,2018-04-04,OGR-2018-094-LT1,Wednesday,14,14,09:30,4.5,70,CAL/STP,CAL,STP,2956,,01'22.54,0,0,25,0,1,0,0,0,0,0,14,0,0,14,0,0,0,0,0,0,0,0,0,5,0,5,3,0,0,3,0,0,0,0,0,0,0,0,0,1,1,
LOS,2018,2018-04-05,,Thursday,14,14,,,,STP,NR,,,,'.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Stopped for 11H force out
LOS,2018,2018-04-07,OGR-2018-097-LT1,Saturday,14,14,19:55,9.5,98,SUB,SUB,,,,01'14.95,0,0,20,0,4,447,0,0,0,0,24,22,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,
LOS,2018,2018-04-08,OGR-2018-098-LT1,Sunday,14,14,19:56,7,151,SUB,SUB,,,,01'06.16,0,0,16,0,1,353,1,0,0,0,35,30,0,1,0,3,0,0,1,0,0,0,0,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,
LOS,2018,2018-04-09,OGR-2018-099-LT1,Monday,15,14,09:30,4.5,126,CAL,CAL,,2142,,01'09.98,0,0,26,0,3,383,1,0,0,0,25,25,0,0,0,0,0,0,0,0,7,0,7,0,0,0,12,1,4,7,6,0,0,0,0,0,4,4,0,0,0,
LOS,2018,2018-04-10,OGR-2018-100-LT1,Tuesday,15,15,09:30,5,125,CAL,CAL,,3938,,01'05.16,0,0,61,1,7,137,5,0,0,1,16,15,0,1,0,0,0,1,0,1,15,0,15,1,0,1,5,1,4,0,2,0,0,0,0,1,4,5,0,0,0,
LOS,2018,2018-04-11,OGR-2018-101-LT1,Wednesday,15,15,08:45,6,140,CAL,CAL,,3931,,01'02.98,0,0,64,0,1,31,1,0,0,1,16,15,0,1,0,0,0,1,0,0,15,0,15,0,0,0,7,0,5,2,3,0,0,0,0,0,5,7,0,1,1,
LOS,2018,2018-04-12,OGR-2018-102-LT1,Thursday,15,15,10:00,5,145,CON,CON,,4464,,01'03.73,0,0,58,1,14,34,0,0,0,0,14,13,0,0,0,1,0,3,0,0,13,0,13,1,0,1,5,0,5,0,5,0,0,0,0,0,5,5,0,1,1,
LOS,2018,2018-04-13,OGR-2018-103-LT1,Friday,15,15,09:40,4,131,CON,CON,,4061,,01'01.84,0,0,41,0,7,43,0,0,0,0,12,11,0,1,0,0,0,2,0,0,11,0,11,1,0,1,4,1,1,2,1,0,0,0,0,1,1,2,0,0,0,
LOS,2018,2018-04-14,OGR-2018-104-LT1,Saturday,15,15,10:00,6,126,CON,CON,,4232,,01'06.87,0,0,36,0,6,52,3,0,0,0,10,10,0,0,0,0,0,2,0,0,10,0,10,2,0,2,2,0,2,0,2,0,0,0,0,0,2,2,0,0,0,
LOS,2018,2018-04-15,OGR-2018-105-LT1,Sunday,15,15,09:15,6.5,128,CON,CON,,3640,,01'06.71,0,0,39,0,5,21,1,0,0,0,10,10,0,0,0,0,0,2,0,0,10,0,10,0,0,0,9,3,6,0,9,0,0,0,0,3,6,9,0,0,0,
LOS,2018,2018-04-16,OGR-2018-106-LT1,Monday,16,15,10:05,6,158,INT/STR,INT,,3558,,01'01.13,0,0,41,1,8,61,3,0,0,0,20,19,0,0,0,1,0,0,0,0,19,0,19,0,0,0,6,1,4,1,5,0,0,0,0,1,4,5,0,3,3,A couple limbs stuck in cone; trap was stopped upon arrival.
LOS,2018,2018-04-17,ORG-2018-107-LT1,Tuesday,16,16,09:40,4.5,141,CON,CON,,4192,,'.,0,0,33,0,1,55,0,0,0,0,22,22,0,0,0,0,0,4,0,0,22,0,22,4,0,4,7,1,5,1,4,0,0,0,0,1,5,6,0,0,0,
LOS,2018,2018-04-18,ORG-2018-108-LT1,Wednesday,16,16,09:45,4,129,CON,CON,,4114,,01'03.50,0,0,28,0,3,38,1,0,0,0,12,11,0,1,0,0,0,3,0,0,11,0,11,6,0,6,5,2,3,0,2,0,0,0,0,2,3,5,0,0,0,
LOS,2018,2018-04-19,ORG-2018-109-LT1,Thursday,16,16,12:00,9,121,CON,CON,,4348,,01'04.28,0,0,36,0,1,29,1,0,0,0,13,12,0,1,0,0,0,2,0,0,12,0,12,5,0,5,4,2,2,0,3,0,0,0,0,2,2,4,0,1,1,Increase in the proportion of healthy 25H fish.
LOS,2018,2018-04-20,ORG-2018-110-LT1,Friday,16,16,10:18,7,121,CON,CON,,3605,,01'06.38,0,0,24,0,6,19,0,0,0,0,9,8,0,1,0,0,0,2,0,0,8,0,8,4,0,4,9,4,4,1,7,0,0,0,0,4,4,8,1,0,1,
LOS,2018,2018-04-21,ORG-2018-111-LT1,Saturday,16,16,09:00,7,128,CAL,CAL,,3730,,01'08.23,0,0,26,1,0,25,0,0,0,0,11,11,0,0,0,0,0,2,0,0,11,0,11,0,0,0,13,4,8,1,6,0,0,0,0,4,8,12,0,0,0,
LOS,2018,2018-04-22,ORG-2018-112-LT1,Sunday,16,16,09:00,5,137,CAL,CAL,,4004,,01'00.93,0,0,33,1,2,11,0,0,0,0,21,21,0,0,0,0,0,5,0,0,21,0,21,1,0,1,10,4,4,2,4,0,1,0,1,4,4,8,0,2,2,
LOS,2018,2018-04-23,ORG-2018-113-LT1,Monday,17,16,09:10,5,140,CAL/STP,CAL,STP,4224,,'.,0,0,57,2,0,51,0,0,0,0,15,15,0,0,0,0,0,2,0,0,0,0,0,2,0,2,14,4,0,10,4,0,0,0,0,0,0,0,0,1,1,Trap stopped for 11H force out
LOS,2018,2018-04-26,ORG-2018-116-LT1,Thursday,17,17,20:21,10,182,SUB,SUB,,637,,'.,0,0,33,0,0,254,0,0,0,0,14,13,0,1,0,0,0,2,0,0,0,0,0,0,0,0,6,2,0,4,2,0,0,0,0,0,0,0,0,0,0,
LOS,2018,2018-04-27,ORG-2018-117-LT1,Friday,17,17,08:40,6,270,CAL/STP,CAL,STP,2111,,00'59.00,0,0,171,0,0,102,0,0,0,0,45,45,0,0,0,0,0,9,0,0,0,0,0,0,0,0,34,18,0,14,17,0,0,0,0,0,0,0,0,0,0,Trap stopped for coming rain event.
LOS,2018,2018-04-28,,Saturday,17,17,11:00,,408,STR,NR,STR,,,'.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Trap moved ~5ft towards near bank 
LOS,2018,2018-04-29,ORG-2018-119-LT1,Sunday,17,17,09:30,5,395,CON,CON,,11505,,00'21.95,0,0,620,0,2,14,0,0,0,0,26,25,0,0,0,1,0,2,0,0,25,0,25,0,0,0,34,16,18,0,19,0,0,0,0,16,18,34,0,0,0,
LOS,2018,2018-04-30,ORG-2018-120-LT1,Monday,18,17,09:45,5,338,CON,CON,,11987,,00'21.96,0,0,937,0,2,12,0,0,0,0,13,13,0,0,0,0,0,3,0,0,13,0,13,1,0,1,11,6,5,0,7,0,0,0,0,6,5,11,0,2,2,
LOS,2018,2018-05-01,ORG-2018-121-LT1,Tuesday,18,18,10:00,6,293,CON,CON,,10235,,00'24.97,0,0,295,0,0,4,0,0,0,0,6,6,0,0,0,0,0,1,0,0,6,0,6,0,0,0,13,4,8,1,9,0,0,0,0,4,8,12,0,0,0,
LOS,2018,2018-05-02,ORG-2018-122-LT1,Wednesday,18,18,09:45,6,259,INT/STR,INT,,7611,,00'28.00,0,0,166,0,0,1,0,0,0,0,8,8,0,0,0,0,0,2,0,0,8,0,8,0,0,0,5,2,3,0,5,0,0,0,0,2,3,5,0,0,0,Trap interupted; stuck on ground; raised ~2in
LOS,2018,2018-05-03,ORG-2018-123-LT1,Thursday,18,18,09:50,6.5,261,CON,CON,,9213,,00'27.36,0,0,143,0,0,1,0,0,0,0,10,10,0,0,0,0,0,2,0,0,10,0,10,0,0,0,8,1,7,0,5,0,0,0,0,1,7,8,0,1,1,
LOS,2018,2018-05-04,ORG-2018-124-LT1,Friday,18,18,09:25,7,317,CON,CON,,9717,,00'24.27,0,0,193,2,0,0,0,0,0,0,5,5,0,0,0,0,0,1,0,0,5,0,5,2,0,2,7,4,3,0,4,0,0,0,0,4,3,7,0,0,0,Cone lowered ~3in
LOS,2018,2018-05-05,ORG-2018-125-LT1,Saturday,18,18,09:45,6.5,452,CON,CON,,11670,,00'21.41,0,0,367,1,0,6,0,0,0,0,4,4,0,0,0,0,0,1,0,0,4,0,4,1,0,1,22,17,5,0,17,0,0,0,0,17,5,22,0,2,2,
LOS,2018,2018-05-06,ORG-2018-126-LT1,Sunday,18,18,10:00,7,593,CON,CON,,13680,,00'17.54,1,0,675,0,0,1,0,0,0,0,6,6,0,0,0,0,0,1,0,0,6,0,6,2,0,2,21,14,7,0,11,0,0,0,0,14,7,21,0,1,1,
LOS,2018,2018-05-07,ORG-2018-127-LT1,Monday,19,18,10:30,7,706,INT/STR,INT,,10670,,00'15.85,0,0,421,0,0,3,0,0,0,0,8,7,0,0,0,0,0,2,1,0,7,0,7,1,0,1,18,10,8,0,12,0,0,0,0,10,8,18,2,0,2,Log in cone.
LOS,2018,2018-05-08,ORG-2018-128-LT1,Tuesday,19,19,10:00,6,687,CON,CON,,15644,,00'16.48,1,0,348,0,0,0,0,0,0,0,14,14,0,0,0,0,0,2,0,0,14,0,14,0,0,0,17,9,7,1,9,0,0,0,0,9,7,16,0,0,0,
LOS,2018,2018-05-09,ORG-2018-129-LT1,Wednesday,19,19,08:45,6,907,CON,CON,,15903,,00'16.27,0,0,307,0,3,1,0,0,0,0,6,5,0,1,0,0,0,1,0,0,5,0,5,0,0,0,13,4,9,0,3,0,0,0,0,4,9,13,1,0,1,Moved trap closer to near bank 
LOS,2018,2018-05-10,ORG-2018-130-LT1,Thursday,19,19,10:20,6,846,CON,CON,,14954,,00'17.00,0,0,124,0,0,1,0,0,0,0,3,3,0,0,0,0,0,1,0,0,3,0,3,1,0,1,4,0,4,0,4,0,0,0,0,0,4,4,1,0,1,
LOS,2018,2018-05-11,ORG-2018-131-LT1,Friday,19,19,10:00,5,639,CON,CON,,13682,,00'17.76,0,0,28,0,0,0,0,0,0,0,2,2,0,0,0,0,0,1,0,0,2,0,2,0,0,0,3,2,1,0,3,0,0,0,0,2,1,3,0,0,0,
LOS,2018,2018-05-12,ORG-2018-132-LT1,Saturday,19,19,08:55,6,515,CON,CON,,12500,,00'18.88,0,0,18,0,0,0,0,0,0,0,2,2,0,0,0,0,0,1,0,0,2,0,2,0,0,0,2,0,1,1,1,0,0,0,0,0,1,1,0,0,0,
